문제	카테고리
14013	11000000000000001000000000000000000000000000000000000003
14014	01000100000000000000000000000000000000000000000000000011
14035	00011000100000000010000000000001000000000000001001000013
14038	01000000000000000000000000000000000000000000000000000002
14039	01000000000000000000000000000000000000000000000000000005
14040	00000101000000000000000000000000000000000000000000000005
14041	01000000000000000100000000000000000000000000000000000003
14042	00000000010000000000000000000000000000000000000000000007
14043	01000100000000000000000000000000000000000000000000000004
14044	00110000100010000010000000000000100000000000000000000016
14046	10000000000000000000000100000000000000000000000000000017
14049	11000000010000000000000000000000000000000000000000000016
14065	10000000000000001000000000000000000000000000000000000002
14066	01000000000000000000000000000000000000000000000000000011
14067	00100000000000000000000000000000000000000000000000000016
14113	10000000000000001000000000000000000000000000000000000006
14121	01000100000000000000001000000000000000000000000000000011
14124	11000000000000000000000000000000000000000000000000000005
14135	10000000000000000000000000000000000000000000000000000012
14145	00010000110000010010000000000000000000000000000000000011
14146	10000000000100000000000000000000000000000000000000000009
14153	01000000000000000000000000000000000001000000000000000012
14154	01000000000000000100000000000000000000000000000000000012
14156	00000000000000000000001100000000000001000000000000000011
14157	00000001001000000000000000000000000000000000000000000007
14158	01000001000000000100000000000000000000000000000000000011
14161	10000000000000000001000000000000000010000000000000000017
14162	10000000000100000000010000000000000000000000000000000008
14165	00100000000000000000010000000000000000000000000000000017
14167	00010000000000000000000000000000000000000010000000000013
14168	00100000000000000000000000000000000000000000000000000015
14169	00010000100000010000000010000000000000000000100000000015
14170	00000000000000100000000000000000000000000000000000000008
14171	00001000000000000000000000001000000000000000010000000010
14172	00010000100000010000000000000000000000000000000000000011
14173	10000000000000001000000000000000000000000000000000000002
14174	01000100000000000000000000000000000000000000000000000004
14175	01000100000000000000000000000000000000000000000000000004
14182	10000000000000001000000000000000000000000000000000000003
14183	01000000000000000000000000000000000000000000000000000004
14184	01000000010000000000000000000000000000000000000000000005
14185	00011000000000000000000000000010000000000000001000000012
14188	10100000000000000001000000000000000000000000000000000013
14194	11000000000000000000000000000000000000000000000000000005
14204	00000000000000000000100000000000000000000000000000000012
14209	01000100000000000000000000000000000000000000000000000004
14210	01000100000000000000000000000000000000000000000000000006
14211	00100000000000000000000000000000000000000100000000000017
14215	10000000001000000000000000000000000000000000000000000003
14217	00010000100000010000000000000000000000000000000000000011
14218	00110000100000010010000000000000000000000000000000000010
14219	10000000000000001000000000000000000000000000000000000004
14220	00110000100000000010000000000000000000000000000000000013
14221	00010000000000000000000010000000000000000000000000000012
14222	00000010000000000000000000000000000000000000000000000011
14225	00000001000000000000000000000000000000000000000000000010
14226	00110000100000010000000000000000000000000000000000000011
14227	10000000000000000000100000000000000000000000000000000016
14231	00100000000000000000000000000000000000000000000000000009
14232	10000000000100000000000000000000001000000000000000000011
14233	00000010010000000000000000000000000000000000000000000009
14235	00001000000000000000000000000010000000000000000000000008
14238	00100000000000000000000000000000000000000000000000000013
14241	10000000000000000000000000000000000000000000000000000009
14244	00000000000010000000001000000000000000000000000000000007
14245	00001000000001000000000000000000000000000000000000000017
14246	00000000000000000000000000000000010000000000000000000007
14247	00000010010000000000000000000000000000000000000000000008
14248	00010000100000010010000000000000000000000000000000000009
14250	00100000000000000000000000000000000000000000000000000015
14251	00100000000000000000000000000000000000000000000000000017
14252	10000000010100000000000000000000000000000001000000000017
14254	00000100000000000000000000000000000000000000000000000011
14256	10000000000100000000000000000000000000000000000000000013
14257	10000000000000000001000000000000000000000000000000000015
14258	00001000000000000000000000100000000000000000000000000014
14262	01000000000000000000000000000000000000000000000000000013
14263	00011000000000000000000000000010000000000000001000000016
14264	10000000001000000000000000000000000000000000000000000002
14265	10000000000000000000000000000000000000000000000000000013
14266	00000000010000000000000000000000000000000000000000000016
14267	00110000100010000010000000000000100000000000000000000012
14269	00000010010000000000000000000000000000000000000000000014
14276	00100000000000000000000100000000000000000000000000000017
14277	10000000000000000000000000000000000000000000000000000011
14279	10000001000000000000000000000000000000000000000000000013
14280	10000000000000000000000000000000000000000000000000000015
14284	00010000000000000000000010000000000000000000000000000011
14285	00010000000000000000000010000000000000000000000000000017
14287	00001000000011000000000000000000000000000000000000000017
14289	10010000000000000000000000000000000010000000000000000015
14304	00000001000000000000000000000000000000000000000000000008
14324	01011000100000010000000000000010000000000000000000000016
14325	00011000100000010000000010000010000000000000000000000016
14326	10000000000000100000000000000000000000000000000000000009
14327	10000000000000100000000000000000000000000000000000000009
14351	00010000001000000000000010000000000000000000000000000012
14355	01000001000000000100000000000000000000000000000000000007
14356	00010000100000000010000000010000000000000000000000000016
14357	10000000000000000000000000000000000000001000000000000009
14359	01000001000000000100000000000000000000000000000000000010
14361	00000001000000000000100001000000000000000000000000000010
14363	00000011000000000000000000000000000000000000000000000011
14364	00001010000000000000000000000010000000000000000000000012
14367	00000001000000000000001000000000000000000000000000000009
14368	10000000000100000000001000000000000000000000000000000014
14369	00000100000000000000100000000000000000000000000000000012
